id,expire_time,num_days,cost,reward,bonus_name,deposit_limit,rake_percent,bonus_code,deposit_multiplier,bonus_type,exclusive,bonus_tag,type,game_tags,cash_percentage,max_payout,reload_code,excluded_countries,deposit_amount,deposit_max_bet_percent,bonus_max_bet_percent,max_bet_amount,included_countries,fail_limit,game_percents,loyalty_percent,top_up,stagger_percent,ext_ids,progress_type,deposit_threshold,game_id,allow_race,allow_xp_calc,forfeit_bonus,deposit_active_bonus,frb_coins,frb_denomination,frb_lines,frb_cost,award_id,brand_id,keep_winnings,auto_activate_bonus_id,auto_activate_bonus_day,auto_activate_bonus_period,auto_activate_bonus_send_out_time
22830,2200-12-25,1,0,200,Buffalo King Megaways 200 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,pragmatic_vswaysbufking,bonus,0,pragmatic_vswaysbufking,0,0,1,0,1,10,0,400,0,103,0,,,,
10094,2200-12-25,1,0,5,Santa 5 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20santa,bonus,0,pragmatic_vs20santa,0,0,1,0,1,10,0,100,0,103,0,,,,
10095,2200-12-25,1,0,10,Santa 10 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20santa,bonus,0,pragmatic_vs20santa,0,0,1,0,1,10,0,200,0,103,0,,,,
10096,2200-12-25,1,0,15,Santa 15 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20santa,bonus,0,pragmatic_vs20santa,0,0,1,0,1,10,0,300,0,103,0,,,,
10097,2200-12-25,1,0,30,Santa 30 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20santa,bonus,0,pragmatic_vs20santa,0,0,1,0,1,10,0,600,0,103,0,,,,
10098,2200-12-25,1,0,150,Santa 150 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20santa,bonus,0,pragmatic_vs20santa,0,0,1,0,1,10,0,3000,0,103,0,,,,
18234,2200-12-25,1,0,4,Great Rhino Deluxe 4 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20rhinoluxe,bonus,0,pragmatic_vs20rhinoluxe,0,0,1,0,1,10,0,80,0,103,0,,,,
18235,2200-12-25,1,0,5,Great Rhino Deluxe 5 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20rhinoluxe,bonus,0,pragmatic_vs20rhinoluxe,0,0,1,0,1,10,0,100,0,103,0,,,,
18236,2200-12-25,1,0,6,Great Rhino Deluxe 6 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20rhinoluxe,bonus,0,pragmatic_vs20rhinoluxe,0,0,1,0,1,10,0,120,0,103,0,,,,
18237,2200-12-25,1,0,10,Great Rhino Deluxe 10 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20rhinoluxe,bonus,0,pragmatic_vs20rhinoluxe,0,0,1,0,1,10,0,200,0,103,0,,,,
18238,2200-12-25,1,0,15,Great Rhino Deluxe 15 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20rhinoluxe,bonus,0,pragmatic_vs20rhinoluxe,0,0,1,0,1,10,0,300,0,103,0,,,,
18239,2200-12-25,1,0,20,Great Rhino Deluxe 20 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20rhinoluxe,bonus,0,pragmatic_vs20rhinoluxe,0,0,1,0,1,10,0,400,0,103,0,,,,
18240,2200-12-25,1,0,25,Great Rhino Deluxe 25 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20rhinoluxe,bonus,0,pragmatic_vs20rhinoluxe,0,0,1,0,1,10,0,500,0,103,0,,,,
18241,2200-12-25,1,0,30,Great Rhino Deluxe 30 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20rhinoluxe,bonus,0,pragmatic_vs20rhinoluxe,0,0,1,0,1,10,0,600,0,103,0,,,,
18242,2200-12-25,1,0,40,Great Rhino Deluxe 40 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20rhinoluxe,bonus,0,pragmatic_vs20rhinoluxe,0,0,1,0,1,10,0,800,0,103,0,,,,
18243,2200-12-25,1,0,50,Great Rhino Deluxe 50 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20rhinoluxe,bonus,0,pragmatic_vs20rhinoluxe,0,0,1,0,1,10,0,1000,0,103,0,,,,
18244,2200-12-25,1,0,75,Great Rhino Deluxe 75 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20rhinoluxe,bonus,0,pragmatic_vs20rhinoluxe,0,0,1,0,1,10,0,1500,0,103,0,,,,
18245,2200-12-25,1,0,100,Great Rhino Deluxe 100 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20rhinoluxe,bonus,0,pragmatic_vs20rhinoluxe,0,0,1,0,1,10,0,2000,0,103,0,,,,
18246,2200-12-25,1,0,150,Great Rhino Deluxe 150 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20rhinoluxe,bonus,0,pragmatic_vs20rhinoluxe,0,0,1,0,1,10,0,3000,0,103,0,,,,
18247,2200-12-25,1,0,200,Great Rhino Deluxe 200 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20rhinoluxe,bonus,0,pragmatic_vs20rhinoluxe,0,0,1,0,1,10,0,4000,0,103,0,,,,
11439,2200-12-25,1,0,5,The Dog House 5 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20doghouse,bonus,0,pragmatic_vs20doghouse,0,0,1,0,1,10,0,100,0,103,0,,,,
11440,2200-12-25,1,0,10,The Dog House 10 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20doghouse,bonus,0,pragmatic_vs20doghouse,0,0,1,0,1,10,0,200,0,103,0,,,,
11441,2200-12-25,1,0,15,The Dog House 15 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20doghouse,bonus,0,pragmatic_vs20doghouse,0,0,1,0,1,10,0,300,0,103,0,,,,
11442,2200-12-25,1,0,30,The Dog House 30 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20doghouse,bonus,0,pragmatic_vs20doghouse,0,0,1,0,1,10,0,600,0,103,0,,,,
11443,2200-12-25,1,0,150,The Dog House 150 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20doghouse,bonus,0,pragmatic_vs20doghouse,0,0,1,0,1,10,0,3000,0,103,0,,,,
11444,2200-12-25,1,0,50,The Dog House 50 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20doghouse,bonus,0,pragmatic_vs20doghouse,0,0,1,0,1,10,0,1000,0,103,0,,,,
11445,2200-12-25,1,0,100,The Dog House 100 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20doghouse,bonus,0,pragmatic_vs20doghouse,0,0,1,0,1,10,0,2000,0,103,0,,,,
12949,2200-12-25,1,0,20,The Dog House 20 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20doghouse,bonus,0,pragmatic_vs20doghouse,0,0,1,0,1,10,0,400,0,103,0,,,,
12950,2200-12-25,1,0,25,The Dog House 25 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20doghouse,bonus,0,pragmatic_vs20doghouse,0,0,1,0,1,10,0,500,0,103,0,,,,
12951,2200-12-25,1,0,75,The Dog House 75 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20doghouse,bonus,0,pragmatic_vs20doghouse,0,0,1,0,1,10,0,1500,0,103,0,,,,
12952,2200-12-25,1,0,40,The Dog House 40 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20doghouse,bonus,0,pragmatic_vs20doghouse,0,0,1,0,1,10,0,800,0,103,0,,,,
17734,2200-12-25,1,0,4,The Dog House 4 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20doghouse,bonus,0,pragmatic_vs20doghouse,0,0,1,0,1,10,0,80,0,103,0,,,,
17735,2200-12-25,1,0,6,The Dog House 6 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20doghouse,bonus,0,pragmatic_vs20doghouse,0,0,1,0,1,10,0,120,0,103,0,,,,
17736,2200-12-25,1,0,6,The Dog House 6 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20doghouse,bonus,0,pragmatic_vs20doghouse,0,0,1,0,1,10,0,120,0,103,0,,,,
20310,2200-12-25,1,0,9,The Dog House 9 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20doghouse,bonus,0,pragmatic_vs20doghouse,0,0,1,0,1,10,0,180,0,103,0,,,,
20311,2200-12-25,1,0,8,The Dog House 8 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20doghouse,bonus,0,pragmatic_vs20doghouse,0,0,1,0,1,10,0,160,0,103,0,,,,
20312,2200-12-25,1,0,7,The Dog House 7 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20doghouse,bonus,0,pragmatic_vs20doghouse,0,0,1,0,1,10,0,140,0,103,0,,,,
20525,2200-12-25,1,0,150,The Dog House 150 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20doghouse,bonus,0,pragmatic_vs20doghouse,0,0,1,0,1,10,0,3000,0,103,0,,,,
20526,2200-12-25,1,0,200,The Dog House 200 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,vs20doghouse,bonus,0,pragmatic_vs20doghouse,0,0,1,0,1,10,0,4000,0,103,0,,,,
23371,2200-12-25,1,0,4,The Magic Cauldron Enchanted Brew 4 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,pragmatic_vs20magicpot,bonus,0,pragmatic_vs20magicpot,0,0,1,0,1,10,0,80,0,103,0,,,,
23372,2200-12-25,1,0,5,The Magic Cauldron Enchanted Brew 5 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,pragmatic_vs20magicpot,bonus,0,pragmatic_vs20magicpot,0,0,1,0,1,10,0,100,0,103,0,,,,
23373,2200-12-25,1,0,6,The Magic Cauldron Enchanted Brew 6 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,pragmatic_vs20magicpot,bonus,0,pragmatic_vs20magicpot,0,0,1,0,1,10,0,120,0,103,0,,,,
23374,2200-12-25,1,0,10,The Magic Cauldron Enchanted Brew 10 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,pragmatic_vs20magicpot,bonus,0,pragmatic_vs20magicpot,0,0,1,0,1,10,0,200,0,103,0,,,,
23375,2200-12-25,1,0,15,The Magic Cauldron Enchanted Brew 15 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,pragmatic_vs20magicpot,bonus,0,pragmatic_vs20magicpot,0,0,1,0,1,10,0,300,0,103,0,,,,
23376,2200-12-25,1,0,20,The Magic Cauldron Enchanted Brew 20 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,pragmatic_vs20magicpot,bonus,0,pragmatic_vs20magicpot,0,0,1,0,1,10,0,400,0,103,0,,,,
23377,2200-12-25,1,0,25,The Magic Cauldron Enchanted Brew 25 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,pragmatic_vs20magicpot,bonus,0,pragmatic_vs20magicpot,0,0,1,0,1,10,0,500,0,103,0,,,,
23378,2200-12-25,1,0,30,The Magic Cauldron Enchanted Brew 30 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,pragmatic_vs20magicpot,bonus,0,pragmatic_vs20magicpot,0,0,1,0,1,10,0,600,0,103,0,,,,
23379,2200-12-25,1,0,40,The Magic Cauldron Enchanted Brew 40 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,pragmatic_vs20magicpot,bonus,0,pragmatic_vs20magicpot,0,0,1,0,1,10,0,800,0,103,0,,,,
23380,2200-12-25,1,0,50,The Magic Cauldron Enchanted Brew 50 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,pragmatic_vs20magicpot,bonus,0,pragmatic_vs20magicpot,0,0,1,0,1,10,0,1000,0,103,0,,,,
23381,2200-12-25,1,0,75,The Magic Cauldron Enchanted Brew 75 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,pragmatic_vs20magicpot,bonus,0,pragmatic_vs20magicpot,0,0,1,0,1,10,0,1500,0,103,0,,,,
23382,2200-12-25,1,0,100,The Magic Cauldron Enchanted Brew 100 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,pragmatic_vs20magicpot,bonus,0,pragmatic_vs20magicpot,0,0,1,0,1,10,0,2000,0,103,0,,,,
23383,2200-12-25,1,0,150,The Magic Cauldron Enchanted Brew 150 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,pragmatic_vs20magicpot,bonus,0,pragmatic_vs20magicpot,0,0,1,0,1,10,0,3000,0,103,0,,,,
23384,2200-12-25,1,0,200,The Magic Cauldron Enchanted Brew 200 Free Spins - Reward,0,0,,0,freespin,2,pragmatic,reward,"slots,videoslots,scratch-cards,other,roulette,blackjack,videopoker,videoslots_jackpotbsg,videoslots_jackpot,videoslots_jackpotsheriff,table",0,0,,,0,0,0,0,,0,"rtp,rtp,rtp,0.1,0.1,0.1,0.1,rtp,rtp,rtp,rtp",0,0,0,pragmatic_vs20magicpot,bonus,0,pragmatic_vs20magicpot,0,0,1,0,1,10,0,4000,0,103,0,,,,
